"job_id","job_title","job_title_short","job_location","job_via","job_schedule_type","job_work_from_home","job_no_degree_mention","salary_year_avg","company_name"
167628,"Financial Data Analyst","Data Analyst","Rishon LeTsiyon, Israel","via LinkedIn","Full-time","","","","Discount Bank בנק דיסקונט"
249726,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","",1,"","ironSource"
250213,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","BTB - Be The Bank,"
313392,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","Rise"
354630,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Vim"
361612,"Marketing Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","","","","Saban Digital Marketing"
383783,"Embedded Software Engineer","Software Engineer","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","","","","Yandex"
390289,"Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","",1,"","ynet"
431536,"Data Analyst","Data Analyst","Herzliya, Israel","via Fairygodboss","Full-time","","","","Apple"
445328,"HR Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Tel Aviv Medical Center"
614432,"BI Engineer","Business Analyst","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","",1,"","Metromile"
618683,"Machine Learning Engineer","Machine Learning Engineer","Israel","via LinkedIn","Full-time","","","","Confidential"
649076,"Data Scientist and Educator","Data Scientist","Haifa, Israel","via Nefesh B'Nefesh","Part-time","","","","Haifa University"
661536,"Storage Analytics - Data Engineer","Data Engineer","Herzliya, Israel","via Fairygodboss","Full-time","","","","Apple"
712561,"BI Analyst","Business Analyst","Ra'anana, Israel","via Amdocs - Talentify","Full-time","","","","Amdocs"
781842,"Data Engineer, Mobile Identity","Data Engineer","Tel Aviv-Yafo, Israel","via Fairygodboss","Full-time","","","","Meta"
820649,"Product Analyst","Software Engineer","Rosh Haayin, Israel","via Comeet","Full-time","","","","Ilyon"
823443,"Junior Analyst","Data Scientist","Netanya, Israel","via LinkedIn","Full-time","","","","N.P.R HR"
831193,"Data Engineer","Data Engineer","Israel","via LinkedIn","Full-time","","","","SolarEdge Technologies"
839035,"Backend Engineer - Big Data","Data Engineer","Israel","via Startup Jobs","Full-time","","","","Twingate"
947050,"Data Engineer","Data Engineer","Kefar Sava, Israel","via LinkedIn","Full-time","","","","Next Insurance"
950781,"Business Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Natural Intelligence"
980778,"Product Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Fireblocks"
1170319,"Costing Analyst","Business Analyst","Tel Aviv-Yafo, Israel","via Teva Careers","Full-time","","","","Teva Pharmaceuticals"
1192365,"Sales Ops Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","","","","Bright Data"
1224769,"Data Integration engineer","Data Engineer","Lod, Israel","via LinkedIn","Full-time","",1,"","Proceed"
1240913,"Product Analyst","Software Engineer","Be'er Sheva, Israel","via LinkedIn","Full-time and Internship","","","","BIGVU"
1314119,"Power BI Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","","","","Intelligent Business"
1478647,"Network Engineer","Cloud Engineer","Israel","via LinkedIn","Full-time","","","","Bynet Data Communications"
1502915,"Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","","","","G-STAT"
1541201,"Marketing Data Analyst 335","Data Analyst","Ra'anana, Israel","via LinkedIn","Full-time","","","","Beach Bum"
1695961,"Data Scientist","Data Scientist","Israel","via LinkedIn","Full-time","","","","Gotfriends"
1783646,"Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Gotfriends"
16908,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via Comeet","Full-time","",1,"","Lusha"
17920,"Data Software Engineer","Software Engineer","Ramat Gan, Israel","via LinkedIn","Full-time","","","","Agmatix"
89473,"אנליסט נתונים Data Analyst","Data Analyst","Netanya, Israel","via Mploy דרושים","Full-time","","","","Mploy דרושים"
143104,"Online Data Analyst","Data Analyst","Anywhere","via LinkedIn","Part-time",1,1,"","TELUS International"
145646,"Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via BeBee Israel","Full-time","","","","Salesforce"
145695,"מתכנת ETL | מדען נתונים Data Scientist","Data Scientist","Israel","via Mploy דרושים","Full-time","","","","Mploy דרושים"
147108,"DATA & BI Specialist","Data Scientist","Center District, Israel","via Work In Tech Job Board - Communitech","Full-time","","","","UC Workspace"
149313,"מאפיין / מעצב UI / UX | אנליסט נתונים Data Analyst","Data Analyst","Herzliya, Israel","via Mploy דרושים","Full-time","",1,"","Mploy דרושים"
150056,"אנליסט נתונים Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via Mploy דרושים","Full-time","",1,"","Mploy דרושים"
215896,"Product Business Analytics","Business Analyst","Rosh Haayin, Israel","via Trabajo.org","Full-time","","","","Kornit Digital"
249106,"Machine Learning Engineer","Machine Learning Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Diagnostic Robotics"
280607,"Data Scientist (Remote)","Data Scientist","Tel Aviv-Yafo, Israel","via Careers","Full-time","","","","PickyStory"
289767,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via Ai-Jobs.net","Full-time","","","98500.0","D-ID"
290063,"אנליסט | אנליסט נתונים Data Analyst","Data Analyst","Petah Tikva, Israel","via Mploy דרושים","Full-time","","","","Mploy דרושים"
332505,"Junior MLOps Developer","Machine Learning Engineer","Ramat Gan, Israel","via LinkedIn","Full-time","","","","Mobileye"
372515,"Customer Services Engineer – DATA / IP Expert","Data Engineer","Petah Tikva, Israel","via LinkedIn","Full-time","","","","Ribbon Communications"
461074,"Partner Data Analyst","Data Analyst","Herzliya, Israel","via Ai-Jobs.net","Full-time","","","111175.0","AppsFlyer"
462923,"Data Scientist","Data Scientist","Netanya, Israel","via Comeet","Full-time","","","","MSD Animal Health Intelligence Technology Labs"
508638,"Business Intelligence","Business Analyst","Israel","via Mploy דרושים","Full-time","","","","Mploy דרושים"
559902,"Big Data Developer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","comblack"
605380,"Data Analyst (Data Science Team)","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Unity"
606674,"Intern Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time and Internship","","","","PayPal"
607481,"Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","kasko2go"
637273,"לחברת מוצרי צריכה גלובלית דרוש/ה דאטה אנליסט/ית","Cloud Engineer","Center District, Israel","via אתר משרות","Full-time","",1,"","שרון גרינברג"
675132,"Data Scientist","Data Scientist","Rehovot, Israel","via LinkedIn","Full-time","","","","Applied Materials"
680735,"Automation Engineer","Machine Learning Engineer","Ramat Gan, Israel","via Trabajo.org","Full-time","","","","Jobinfo"
681982,"Data Analysis and Management Engineer","Data Engineer","Jerusalem, Israel  (+1 other)","via EchoJobs","Full-time","","","","Mobileye"
684567,"Hardware Qualification Engineer","Business Analyst","Rosh Haayin, Israel","via Comeet","Full-time","","","","Innoviz Technologies"
727206,"Machine Learning Engineer","Machine Learning Engineer","Tel Aviv-Yafo, Israel","via Comeet","Full-time","","","","Syte.ai"
800219,"Head of Data JB-26174","Data Scientist","Rishon LeTsiyon, Israel","via LinkedIn","Full-time","","","","Cal (Israel Credit Cards)"
945795,"Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Now You Know"
947618,"Software Development Engineer","Software Engineer","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","","","","Criteo"
1076060,"DevOps Engineer","Software Engineer","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","",1,"","VAST Data"
1088248,"Data Integration Engineer- Entry Level","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Optimove"
1136402,"Staff Software Engineer","Software Engineer","Petah Tikva, Israel","via BeBee Israel","Full-time","",1,"","ServiceNow, Inc."
1136811,"Data Scientist","Data Scientist","Yokne'am Illit, Israel","via LinkedIn","Full-time","","","","Spinframe Technologies"
1152111,"Data Application Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Cato Networks"
1152944,"Research Scientist Intern, Central Science, Strategy and Research","Data Analyst","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","","","","Meta"
1198502,"Applied AI Engineer","Machine Learning Engineer","Israel","via LinkedIn","Full-time","","","","Triple Whale"
1291069,"Product Analyst","Software Engineer","Tel Aviv-Yafo, Israel","via The Jungle - Talentify","Full-time","","","","Welcome to the Jungle"
1368336,"Storage Analytics - Data Engineer","Data Engineer","Herzliya, Israel","via LinkedIn","Full-time","","","","Apple"
1567738,"Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Genetika+"
1635601,"Data Analysis Engineer","Data Engineer","Israel","via LinkedIn","Full-time","","","","Mobileye"
1761743,"Product Analyst","Software Engineer","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","",1,"","Fireblocks"
1770334,"Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","","","","G-STAT"
1771731,"Data Engineer","Data Engineer","Hod Hasharon, Israel","via LinkedIn","Full-time","",1,"","Madeira Data Solutions"
16683,"Solutions Engineer, PreSales","Software Engineer","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","","","","Couchbase"
19181,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Vi"
23456,"Backend Staff Software Engineer","Software Engineer","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","",1,"","SailPoint"
198545,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via Ai-Jobs.net","Full-time","",1,"111175.0","Similarweb"
200670,"Data Scientist","Data Scientist","Herzliya, Israel","via Comeet","Full-time","","","","Playtika"
312017,"データエンジニア","Data Engineer","Tel Aviv-Yafo, Israel","via UVeye","Full-time","","","","UVeye"
324364,"Data Science","Data Scientist","Netanya, Israel","via Trabajo.org","Full-time","","","","MSD"
371471,"Big Data Software Engineer","Software Engineer","Herzliya, Israel","via Trabajo.org","Full-time","",1,"","AppsFlyer"
682233,"Junior Data Analyst","Data Analyst","Anywhere","via LinkedIn","Full-time",1,"","","Bioz"
692507,"Legal Data Specialist / Consumer Protection","Data Analyst","Tel Aviv-Yafo, Israel","via Darrow","Full-time","",1,"","Darrow"
891690,"Research Analyst","Data Scientist","Petah Tikva, Israel","via LinkedIn","Full-time","","","","OSR Enterprises AG"
1421757,"Sales Analyst","Business Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","Compulocks"
1432903,"Compliance Data Analyst","Data Analyst","Petah Tikva, Israel","via LinkedIn","Full-time","","","","Payoneer"
1561566,"Junior Data Analyst","Data Analyst","Rishon LeTsiyon, Israel","via LinkedIn","Full-time","","","","Analytical Factor"
1641492,"Marketing Analyst","Business Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","MAËLYS"
1781893,"Data Analyst - Security Group","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","Armis"
16613,"Machine Learning Engineer","Machine Learning Engineer","Ashkelon, Israel","via Comeet","Full-time","","","","LSports"
31489,"Data Analyst Product Owner","Data Analyst","Israel","via LinkedIn","Full-time","","","","Questar Auto Technologies"
34287,"Data Engineer","Data Engineer","Netanya, Israel","via LinkedIn","Full-time","",1,"","Start.io"
88102,"Marketing Analyst","Business Analyst","Modi'in-Maccabim-Re'ut, Israel","via LinkedIn","Full-time","",1,"","Marketily"
89476,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","Wiz"
90536,"Product Data Analyst","Data Analyst","Herzliya, Israel","via LinkedIn","Full-time","","","","AppsFlyer"
114225,"QA Data","Data Analyst","Tel Aviv District, Israel","via Jobs | Group11 Job Board","Full-time","","","","Tipalti"
118190,"Experienced Machine Learning Engineer","Machine Learning Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Imperva"
119629,"DevOps Engineer - BigBrain","Software Engineer","Tel Aviv-Yafo, Israel","via Comeet","Full-time","",1,"","monday.com"
152861,"AI Product Analyst student for AI Solutions Group","Machine Learning Engineer","Haifa, Israel","via LinkedIn","Full-time","","","","Intel Corporation"
159400,"Research Analyst","Data Scientist","Petah Tikva, Israel","via Comeet","Full-time","","","","OSR Enterprises AG"
160134,"Software Engineer","Software Engineer","Tel Aviv-Yafo, Israel","via Innovation Endeavors Job Board","Full-time","","","","OwnBackup"
193352,"Data Engineer","Data Engineer","Israel","via LinkedIn","Full-time","",1,"","Gotfriends"
193384,"Data Integration Analyst","Data Analyst","Giv'atayim, Israel","via Comeet","Full-time","","","","Personetics"
217169,"Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","","","","Confidential"
223752,"MLOps Engineer - TLV","Machine Learning Engineer","Tel Aviv-Yafo, Israel","via Comeet","Full-time","","","","LIQUiDITY Group"
224870,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Elad Software Systems"
232645,"Business Intelligence System Analyst","Business Analyst","Herzliya, Israel","via LinkedIn","Full-time","","","","Urban Recruits"
233673,"Product Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Fireblocks"
333146,"Data Scientist","Data Scientist","Haifa, Israel","via LinkedIn","Full-time","","","","GE HealthCare"
337730,"Marketing Analyst","Business Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Techtonic"
380720,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Datacube"
387765,"Data Engineer","Data Engineer","Herzliya, Israel","via LinkedIn","Full-time","",1,"","Aman Group"
390245,"Data Engineer","Data Engineer","Israel","via LinkedIn","Full-time","",1,"","Gotfriends"
420536,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Wenrix"
423233,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Ethosia"
424795,"Data Analysis Electrical Engineer","Data Engineer","Herzliya, Israel","via Comeet","Full-time","","","","Solaredge"
426781,"Deep Learning and Computer Vision Engineer","Machine Learning Engineer","Haifa, Israel","via Trabajo.org","Full-time","","","","Imagry"
461728,"Machine Learning Engineer","Machine Learning Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","HiredScore"
472373,"Medical Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via Nym Health","Full-time","",1,"","Nym Health"
472924,"Big Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Intelos Ltd."
513208,"Tier 3 Tech Support Engineer","Cloud Engineer","Herzliya, Israel","via Trabajo.org","Full-time","","","","CYREN"
547689,"BI Engineer","Business Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","Pagaya"
548045,"Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","",1,"","Razel Group"
552052,"Data Analyst","Data Analyst","Petah Tikva, Israel","via LinkedIn","Full-time","","","","Migdal Group"
558010,"Data Engineer","Data Engineer","Ra'anana, Israel","via LinkedIn","Full-time","","","","Viaccess-Orca"
559943,"Data Scientist","Data Scientist","Petah Tikva, Israel","via LinkedIn","Full-time","","","","Digital Turbine"
560775,"Junior Big Data Developer - Machine Learning","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Yotpo"
613647,"Marketing Data Analyst","Data Analyst","Rehovot, Israel","via LinkedIn","Full-time","","","","Stratasys"
614696,"Business Analyst","Business Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Wix"
618847,"Data Scientist Researcher","Data Scientist","Ra'anana, Israel","via LinkedIn","Full-time","","","","NICE"
619240,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Gotfriends"
655536,"Data Scientist","Data Scientist","Rehovot, Israel","via LinkedIn","Full-time","","","","Applied Materials"
662732,"Data Science  - Student Position / Part time","Data Scientist","Tel Aviv-Yafo, Israel","via The Muse","Part-time","","","","Taboola"
